Original_Index_x,latitude,longitude,date_time,date,common_name,scientific_name,group_size,chlor_a_mean,chlor_a_median,chlor_a_std,chlor_a_min,chlor_a_max,chlor_a_q25,chlor_a_q75,Original_Index_y,synechococcus_mean,synechococcus_median,synechococcus_std,synechococcus_min,synechococcus_max,synechococcus_q25,synechococcus_q75,prochlorococcus_mean,prochlorococcus_median,prochlorococcus_std,prochlorococcus_min,prochlorococcus_max,prochlorococcus_q25,prochlorococcus_q75,picoeukaryotes_mean,picoeukaryotes_median,picoeukaryotes_std,picoeukaryotes_min,picoeukaryotes_max,picoeukaryotes_q25,picoeukaryotes_q75
20,38.15422,-73.81721,2025/02/24 09:28:48,2025-02-24,Fin whale,Balaenoptera physalus,1,0.7056452035903931,0.6954958438873291,0.0373884849250316,0.663451075553894,0.7690730690956116,0.6742227673530579,0.7461256980895996,114,411710.55555555556,411257.0,99495.5367040386,176248.0,532061.0,392498.0,458262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114393.66666666667,122058.0,28971.371328721507,64654.0,158822.0,97604.0,131667.0
24,38.15255,-73.82005,2025/02/24 09:38:53,2025-02-24,Fin whale,Balaenoptera physalus,1,0.7056452035903931,0.6954958438873291,0.0373884849250316,0.663451075553894,0.7690730690956116,0.6742227673530579,0.7461256980895996,115,411710.55555555556,411257.0,99495.5367040386,176248.0,532061.0,392498.0,458262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114393.66666666667,122058.0,28971.371328721507,64654.0,158822.0,97604.0,131667.0
27,38.14367,-73.79472,2025/02/24 09:39:41,2025-02-24,Common minke whale,Balaenoptera acutorostrata,1,0.7056452035903931,0.6954958438873291,0.0373884849250316,0.663451075553894,0.7690730690956116,0.6742227673530579,0.7461256980895996,116,411710.55555555556,411257.0,99495.5367040386,176248.0,532061.0,392498.0,458262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114393.66666666667,122058.0,28971.371328721507,64654.0,158822.0,97604.0,131667.0
28,38.12214,-73.77015,2025/02/24 09:42:21,2025-02-24,Fin whale,Balaenoptera physalus,1,0.7106230854988098,0.7071048617362976,0.0346989072859287,0.663451075553894,0.7785999178886414,0.6954958438873291,0.718534529209137,117,333549.77777777775,330973.0,100511.54830806235,163721.0,520516.0,307134.0,392498.0,1427.0,0.0,4036.165507012813,0.0,12843.0,0.0,0.0,127838.88888888889,122058.0,39856.70147874046,64654.0,183296.0,107649.0,163372.0
33,38.13343,-73.94644,2025/02/24 09:48:26,2025-02-24,Fin whale,Balaenoptera physalus,1,0.7803739309310913,0.769232988357544,0.0523210577666759,0.7180004715919495,0.897186815738678,0.7469595670700073,0.7898765206336975,118,168165.88888888888,143308.0,83756.92792764395,73944.0,375394.0,122419.0,191409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135213.66666666666,132447.0,23411.497925402193,112731.0,191606.0,119012.0,140328.0
15,36.66619,-74.69067,2025/02/18 15:03:20,2025-02-18,Fin whale,Balaenoptera physalus,1,0.6960322260856628,0.6685217022895813,0.0503688640892505,0.6401779651641846,0.8015795350074768,0.6565532088279724,0.7237824201583862,119,23112.88888888889,13049.0,24794.842924574477,9767.0,91808.0,11694.0,19949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62708.555555555555,62408.0,9439.557429728146,48754.0,78292.0,57532.0,71603.0
16,36.73062,-74.65946,2025/02/18 15:06:10,2025-02-18,Fin whale,Balaenoptera physalus,2,0.7952514886856079,0.8018741607666016,0.0332276225090026,0.7237824201583862,0.8334547281265259,0.7756940722465515,0.8197441101074219,120,54613.666666666664,57922.0,21498.14489671144,26140.0,91808.0,33742.0,70589.0,2368.5555555555557,0.0,6699.286779801615,0.0,21317.0,0.0,0.0,87110.77777777778,74946.0,27980.615062645615,65272.0,157804.0,71603.0,85417.0
15,36.66619,-74.69067,2025/02/18 15:03:20,2025-02-18,Fin whale,Balaenoptera physalus,1,0.6596194505691528,0.6579704880714417,0.0103212967514991,0.6425452828407288,0.6768842935562134,0.6524057984352112,0.6668561100959778,121,23112.88888888889,13049.0,24794.842924574477,9767.0,91808.0,11694.0,19949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62708.555555555555,62408.0,9439.557429728146,48754.0,78292.0,57532.0,71603.0
16,36.73062,-74.65946,2025/02/18 15:06:10,2025-02-18,Fin whale,Balaenoptera physalus,2,0.6569278240203857,0.656097412109375,0.0077057159505784,0.6425452828407288,0.6680470108985901,0.6524057984352112,0.6627091765403748,122,54613.666666666664,57922.0,21498.14489671144,26140.0,91808.0,33742.0,70589.0,2368.5555555555557,0.0,6699.286779801615,0.0,21317.0,0.0,0.0,87110.77777777778,74946.0,27980.615062645615,65272.0,157804.0,71603.0,85417.0
25,37.20008,-74.55964,2025/02/25 09:28:54,2025-02-25,Fin whale,Balaenoptera physalus,1,0.7100436687469482,0.7058587074279785,0.0178457256406545,0.675888180732727,0.7323154211044312,0.7021492123603821,0.724520742893219,123,65417.444444444445,64365.0,18945.871606067118,42005.0,103428.0,49986.0,74365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24968.444444444445,25321.0,2098.488986078163,22090.0,27334.0,22693.0,27029.0
29,37.20866,-74.57956,2025/02/25 09:36:42,2025-02-25,Humpback whale,Megaptera novaeangliae,2,0.7136929035186768,0.722230076789856,0.0197271108627319,0.675888180732727,0.7372294068336487,0.7021492123603821,0.7312489151954651,124,58222.11111111111,49986.0,19159.50912410188,37574.0,103428.0,45721.0,64365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23752.555555555555,23710.0,2253.901166674307,19779.0,27334.0,22354.0,25321.0
30,37.22326,-74.55649,2025/02/25 09:40:51,2025-02-25,Fin whale,Balaenoptera physalus,1,0.7136929035186768,0.722230076789856,0.0197271108627319,0.675888180732727,0.7372294068336487,0.7021492123603821,0.7312489151954651,125,58222.11111111111,49986.0,19159.50912410188,37574.0,103428.0,45721.0,64365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23752.555555555555,23710.0,2253.901166674307,19779.0,27334.0,22354.0,25321.0
34,37.201,-74.58828,2025/02/25 09:42:42,2025-02-25,Humpback whale,Megaptera novaeangliae,2,0.7053210139274597,0.7049232721328735,0.0188655462116003,0.675888180732727,0.7360355257987976,0.691517174243927,0.7237116098403931,126,48994.11111111111,45721.0,14965.971820874509,30314.0,74365.0,39739.0,52626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23256.11111111111,22507.0,2554.4867475111078,19411.0,27334.0,21711.0,25321.0
35,37.19822,-74.59619,2025/02/25 09:42:59,2025-02-25,Humpback whale,Megaptera novaeangliae,2,0.7053210139274597,0.7049232721328735,0.0188655462116003,0.675888180732727,0.7360355257987976,0.691517174243927,0.7237116098403931,127,48994.11111111111,45721.0,14965.971820874509,30314.0,74365.0,39739.0,52626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23256.11111111111,22507.0,2554.4867475111078,19411.0,27334.0,21711.0,25321.0
36,37.06681,-74.62614,2025/02/25 11:56:06,2025-02-25,Blue whale,Balaenoptera musculus,1,0.7297561168670654,0.7357339262962341,0.0156001122668385,0.7074957489967346,0.748857319355011,0.7174752950668335,0.7423346638679504,128,47213.11111111111,44760.0,15918.531502933194,30012.0,84042.0,33995.0,47812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20175.555555555555,20012.0,1861.1079203952747,17835.0,24254.0,19227.0,20459.0
37,37.08502,-74.63102,2025/02/25 11:57:00,2025-02-25,Blue whale,Balaenoptera musculus,1,0.7294148802757263,0.7357339262962341,0.0187021866440773,0.691517174243927,0.748857319355011,0.7205570340156555,0.7423346638679504,129,44933.333333333336,42124.0,15675.922521143337,30012.0,84042.0,33024.0,47812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20449.11111111111,20012.0,1975.8715345354958,17835.0,24254.0,19411.0,21755.0
44,37.07738,-74.62389,2025/02/25 12:03:51,2025-02-25,Humpback whale,Megaptera novaeangliae,1,0.7393327951431274,0.7423346638679504,0.0177285447716712,0.7074957489967346,0.7703095078468323,0.7295181155204773,0.748857319355011,130,58571.0,59569.0,13705.513691779508,42124.0,84042.0,47103.0,64090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21709.444444444445,21406.0,2492.24375083583,17835.0,26752.0,20085.0,22830.0
49,37.07899,-74.64352,2025/02/25 12:11:37,2025-02-25,Fin whale,Balaenoptera physalus,1,0.7297561168670654,0.7357339262962341,0.0156001122668385,0.7074957489967346,0.748857319355011,0.7174752950668335,0.7423346638679504,131,47213.11111111111,44760.0,15918.531502933194,30012.0,84042.0,33995.0,47812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20175.555555555555,20012.0,1861.1079203952747,17835.0,24254.0,19227.0,20459.0
25,37.20008,-74.55964,2025/02/25 09:28:54,2025-02-25,Fin whale,Balaenoptera physalus,1,0.9530465602874756,0.9079405069351196,0.0888182520866394,0.860916018486023,1.122730016708374,0.8933002948760986,1.03033709526062,132,65417.444444444445,64365.0,18945.871606067118,42005.0,103428.0,49986.0,74365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24968.444444444445,25321.0,2098.488986078163,22090.0,27334.0,22693.0,27029.0
29,37.20866,-74.57956,2025/02/25 09:36:42,2025-02-25,Humpback whale,Megaptera novaeangliae,2,1.08606219291687,1.0665020942687988,0.1575535982847213,0.902649462223053,1.3341022729873655,0.9095134735107422,1.1933560371398926,133,58222.11111111111,49986.0,19159.50912410188,37574.0,103428.0,45721.0,64365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23752.555555555555,23710.0,2253.901166674307,19779.0,27334.0,22354.0,25321.0
30,37.22326,-74.55649,2025/02/25 09:40:51,2025-02-25,Fin whale,Balaenoptera physalus,1,1.08606219291687,1.0665020942687988,0.1575535982847213,0.902649462223053,1.3341022729873655,0.9095134735107422,1.1933560371398926,134,58222.11111111111,49986.0,19159.50912410188,37574.0,103428.0,45721.0,64365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23752.555555555555,23710.0,2253.901166674307,19779.0,27334.0,22354.0,25321.0
34,37.201,-74.58828,2025/02/25 09:42:42,2025-02-25,Humpback whale,Megaptera novaeangliae,2,0.9710983633995056,0.9095134735107422,0.1014897003769874,0.8801386952400208,1.141828536987305,0.8933002948760986,1.0665020942687988,135,48994.11111111111,45721.0,14965.971820874509,30314.0,74365.0,39739.0,52626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23256.11111111111,22507.0,2554.4867475111078,19411.0,27334.0,21711.0,25321.0
35,37.19822,-74.59619,2025/02/25 09:42:59,2025-02-25,Humpback whale,Megaptera novaeangliae,2,0.9710983633995056,0.9095134735107422,0.1014897003769874,0.8801386952400208,1.141828536987305,0.8933002948760986,1.0665020942687988,136,48994.11111111111,45721.0,14965.971820874509,30314.0,74365.0,39739.0,52626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23256.11111111111,22507.0,2554.4867475111078,19411.0,27334.0,21711.0,25321.0
36,37.06681,-74.62614,2025/02/25 11:56:06,2025-02-25,Blue whale,Balaenoptera musculus,1,0.9430882930755616,0.914681613445282,0.1001191064715385,0.8157858848571777,1.1075056791305542,0.8517513275146484,0.974520981311798,137,47213.11111111111,44760.0,15918.531502933194,30012.0,84042.0,33995.0,47812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20175.555555555555,20012.0,1861.1079203952747,17835.0,24254.0,19227.0,20459.0
37,37.08502,-74.63102,2025/02/25 11:57:00,2025-02-25,Blue whale,Balaenoptera musculus,1,0.9556613564491272,0.914681613445282,0.0881498232483863,0.8517513275146484,1.1075056791305542,0.8933002948760986,0.974520981311798,138,44933.333333333336,42124.0,15675.922521143337,30012.0,84042.0,33024.0,47812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20449.11111111111,20012.0,1975.8715345354958,17835.0,24254.0,19411.0,21755.0
44,37.07738,-74.62389,2025/02/25 12:03:51,2025-02-25,Humpback whale,Megaptera novaeangliae,1,0.8702065348625183,0.8517513275146484,0.0637126341462135,0.7812851071357727,0.974520981311798,0.8180034756660461,0.914681613445282,139,58571.0,59569.0,13705.513691779508,42124.0,84042.0,47103.0,64090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21709.444444444445,21406.0,2492.24375083583,17835.0,26752.0,20085.0,22830.0
49,37.07899,-74.64352,2025/02/25 12:11:37,2025-02-25,Fin whale,Balaenoptera physalus,1,0.9430882930755616,0.914681613445282,0.1001191064715385,0.8157858848571777,1.1075056791305542,0.8517513275146484,0.974520981311798,140,47213.11111111111,44760.0,15918.531502933194,30012.0,84042.0,33995.0,47812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20175.555555555555,20012.0,1861.1079203952747,17835.0,24254.0,19227.0,20459.0
26,37.26735,-74.55557,2025/03/03 10:41:30,2025-03-03,Humpback whale,Megaptera novaeangliae,1,0.7167240977287292,0.724520742893219,0.0279352031648159,0.6526866555213928,0.7506736516952515,0.7058587074279785,0.7342734336853027,141,52961.666666666664,49476.0,16430.329421192044,34724.0,92235.0,42005.0,57975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21875.222222222223,22354.0,1902.8382764104888,18658.0,24138.0,19779.0,23710.0
26,37.26735,-74.55557,2025/03/03 10:41:30,2025-03-03,Humpback whale,Megaptera novaeangliae,1,1.2172002792358398,1.1933560371398926,0.1245685964822769,1.03033709526062,1.4098403453826904,1.122730016708374,1.322853922843933,142,52961.666666666664,49476.0,16430.329421192044,34724.0,92235.0,42005.0,57975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21875.222222222223,22354.0,1902.8382764104888,18658.0,24138.0,19779.0,23710.0
26,37.26735,-74.55557,2025/03/03 10:41:30,2025-03-03,Humpback whale,Megaptera novaeangliae,1,0.8889625072479248,0.8885529041290283,0.0342274904251098,0.8335008025169373,0.9430991411209106,0.8772249221801758,0.8982805013656616,143,52961.666666666664,49476.0,16430.329421192044,34724.0,92235.0,42005.0,57975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21875.222222222223,22354.0,1902.8382764104888,18658.0,24138.0,19779.0,23710.0
50,37.82607,-74.11353,2025/01/24 14:13:04,2025-01-24,Humpback whale,Megaptera novaeangliae,1,0.3864016532897949,0.3822702765464782,0.0207011830061674,0.3588757216930389,0.4205051064491272,0.3659537136554718,0.4039663970470428,144,24589.222222222223,19468.0,9001.42397102663,12053.0,38862.0,19139.0,31704.0,146684.44444444444,143620.0,27941.426795316387,95788.0,198503.0,129927.0,164589.0,30837.777777777777,29673.0,3567.9544023549333,26658.0,38520.0,28374.0,33361.0
59,37.6423,-74.21067,2025/01/24 14:59:06,2025-01-24,Humpback whale,Megaptera novaeangliae,2,0.3637878000736236,0.3637878000736236,0.0,0.3637878000736236,0.3637878000736236,0.3637878000736236,0.3637878000736236,145,83.0,83.0,0.0,83.0,83.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52533.0,52533.0,0.0,52533.0,52533.0,52533.0,52533.0
60,37.66146,-74.20249,2025/01/24 15:00:03,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,,146,,,,,,,,,,,,,,,,,,,,,
61,37.65032,-74.23256,2025/01/24 15:02:01,2025-01-24,Humpback whale,Megaptera novaeangliae,2,0.3637878000736236,0.3637878000736236,0.0,0.3637878000736236,0.3637878000736236,0.3637878000736236,0.3637878000736236,147,83.0,83.0,0.0,83.0,83.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52533.0,52533.0,0.0,52533.0,52533.0,52533.0,52533.0
62,37.6282,-74.21781,2025/01/24 15:16:13,2025-01-24,Humpback whale,Megaptera novaeangliae,2,0.3637878000736236,0.3637878000736236,0.0,0.3637878000736236,0.3637878000736236,0.3637878000736236,0.3637878000736236,148,83.0,83.0,0.0,83.0,83.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52533.0,52533.0,0.0,52533.0,52533.0,52533.0,52533.0
50,37.82607,-74.11353,2025/01/24 14:13:04,2025-01-24,Humpback whale,Megaptera novaeangliae,1,0.4164644777774811,0.4110102951526642,0.0228640008717775,0.3834344446659088,0.4610575437545776,0.4030367434024811,0.4306496083736419,149,24589.222222222223,19468.0,9001.42397102663,12053.0,38862.0,19139.0,31704.0,146684.44444444444,143620.0,27941.426795316387,95788.0,198503.0,129927.0,164589.0,30837.777777777777,29673.0,3567.9544023549333,26658.0,38520.0,28374.0,33361.0
59,37.6423,-74.21067,2025/01/24 14:59:06,2025-01-24,Humpback whale,Megaptera novaeangliae,2,0.4241780340671539,0.4300490021705627,0.0199447199702262,0.3842933475971222,0.4453063607215881,0.4213306009769439,0.4412214756011963,150,83.0,83.0,0.0,83.0,83.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52533.0,52533.0,0.0,52533.0,52533.0,52533.0,52533.0
60,37.66146,-74.20249,2025/01/24 15:00:03,2025-01-24,Humpback whale,Megaptera novaeangliae,2,0.4171788394451141,0.4213306009769439,0.022362632676959,0.3842933475971222,0.4456253945827484,0.3951382935047149,0.4412214756011963,151,,,,,,,,,,,,,,,,,,,,,
61,37.65032,-74.23256,2025/01/24 15:02:01,2025-01-24,Humpback whale,Megaptera novaeangliae,2,0.4241780340671539,0.4300490021705627,0.0199447199702262,0.3842933475971222,0.4453063607215881,0.4213306009769439,0.4412214756011963,152,83.0,83.0,0.0,83.0,83.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52533.0,52533.0,0.0,52533.0,52533.0,52533.0,52533.0
62,37.6282,-74.21781,2025/01/24 15:16:13,2025-01-24,Humpback whale,Megaptera novaeangliae,2,0.4241780340671539,0.4300490021705627,0.0199447199702262,0.3842933475971222,0.4453063607215881,0.4213306009769439,0.4412214756011963,153,83.0,83.0,0.0,83.0,83.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52533.0,52533.0,0.0,52533.0,52533.0,52533.0,52533.0
51,38.22844,-73.81536,2025/01/27 11:10:48,2025-01-27,Sperm whale,Physeter macrocephalus,1,0.2768976986408233,0.2746835350990295,0.0149548780173063,0.2636876702308655,0.3082130253314972,0.2661221250891685,0.2763085216283798,154,260898.16666666666,268940.0,52539.14148333179,186379.0,345035.0,220720.75,285820.5,440359.3333333333,441539.5,46166.0064645935,350685.0,496633.0,434004.5,470584.5,81488.66666666667,78878.5,9210.846661530211,68998.0,97217.0,76475.5,86683.75
52,38.24422,-73.80962,2025/01/27 11:13:43,2025-01-27,Sperm whale,Physeter macrocephalus,1,0.2768976986408233,0.2746835350990295,0.0149548780173063,0.2636876702308655,0.3082130253314972,0.2661221250891685,0.2763085216283798,155,260898.16666666666,268940.0,52539.14148333179,186379.0,345035.0,220720.75,285820.5,440359.3333333333,441539.5,46166.0064645935,350685.0,496633.0,434004.5,470584.5,81488.66666666667,78878.5,9210.846661530211,68998.0,97217.0,76475.5,86683.75
55,38.12404,-73.76578,2025/01/27 09:23:52,2025-01-27,Fin whale,Balaenoptera physalus,1,0.5121781229972839,0.5103546380996704,0.0396014563739299,0.4488335251808166,0.5595958232879639,0.4848219156265259,0.5484094619750977,156,10746.714285714286,6282.0,11420.855631122336,71.0,33911.0,2365.0,15116.5,23604.14285714286,0.0,42004.71036997287,0.0,119040.0,0.0,23094.5,51687.71428571428,50380.0,12097.668662235072,32854.0,71856.0,43676.0,59686.0
56,38.18463,-73.89057,2025/01/27 09:28:09,2025-01-27,Fin whale,Balaenoptera physalus,1,0.3368967771530151,0.2968555092811584,0.082186758518219,0.2711085081100464,0.476550281047821,0.2763085216283798,0.3626191169023514,157,216119.25,244553.5,109287.20322703615,58431.0,355835.0,127258.5,290194.25,371431.875,428354.0,124342.3685479305,159420.0,496633.0,357040.5,436131.5,67502.625,76896.0,25432.21287038104,25111.0,91433.0,58026.25,87592.5
57,38.15814,-73.86529,2025/01/27 09:30:20,2025-01-27,Fin whale,Balaenoptera physalus,1,0.4117956161499023,0.476550281047821,0.0989539623260498,0.2711085081100464,0.5103546380996704,0.2763110697269439,0.4821710586547851,158,121065.66666666667,74947.0,101202.65729054087,3928.0,289108.0,58431.0,227185.0,231271.0,159420.0,176674.29083988926,0.0,496633.0,119040.0,442277.0,51012.333333333336,32854.0,28276.255987429922,23317.0,97217.0,25111.0,78571.0
58,38.17824,-73.87893,2025/01/27 09:31:17,2025-01-27,Fin whale,Balaenoptera physalus,1,0.3368967771530151,0.2968555092811584,0.082186758518219,0.2711085081100464,0.476550281047821,0.2763085216283798,0.3626191169023514,159,216119.25,244553.5,109287.20322703615,58431.0,355835.0,127258.5,290194.25,371431.875,428354.0,124342.3685479305,159420.0,496633.0,357040.5,436131.5,67502.625,76896.0,25432.21287038104,25111.0,91433.0,58026.25,87592.5
51,38.22844,-73.81536,2025/01/27 11:10:48,2025-01-27,Sperm whale,Physeter macrocephalus,1,0.4983938634395599,0.4958573877811432,0.0089845107868313,0.4869032204151153,0.5170643925666809,0.4940796494483948,0.5035682916641235,160,260898.16666666666,268940.0,52539.14148333179,186379.0,345035.0,220720.75,285820.5,440359.3333333333,441539.5,46166.0064645935,350685.0,496633.0,434004.5,470584.5,81488.66666666667,78878.5,9210.846661530211,68998.0,97217.0,76475.5,86683.75
52,38.24422,-73.80962,2025/01/27 11:13:43,2025-01-27,Sperm whale,Physeter macrocephalus,1,0.4983938634395599,0.4958573877811432,0.0089845107868313,0.4869032204151153,0.5170643925666809,0.4940796494483948,0.5035682916641235,161,260898.16666666666,268940.0,52539.14148333179,186379.0,345035.0,220720.75,285820.5,440359.3333333333,441539.5,46166.0064645935,350685.0,496633.0,434004.5,470584.5,81488.66666666667,78878.5,9210.846661530211,68998.0,97217.0,76475.5,86683.75
55,38.12404,-73.76578,2025/01/27 09:23:52,2025-01-27,Fin whale,Balaenoptera physalus,1,0.534305989742279,0.5354680418968201,0.0088732726871967,0.5198175311088562,0.5497946739196777,0.529396116733551,0.5370563864707947,162,10746.714285714286,6282.0,11420.855631122336,71.0,33911.0,2365.0,15116.5,23604.14285714286,0.0,42004.71036997287,0.0,119040.0,0.0,23094.5,51687.71428571428,50380.0,12097.668662235072,32854.0,71856.0,43676.0,59686.0
56,38.18463,-73.89057,2025/01/27 09:28:09,2025-01-27,Fin whale,Balaenoptera physalus,1,0.5039685368537903,0.4958573877811432,0.0240864027291536,0.4697517156600952,0.5449782013893127,0.4933593869209289,0.5109626650810242,163,216119.25,244553.5,109287.20322703615,58431.0,355835.0,127258.5,290194.25,371431.875,428354.0,124342.3685479305,159420.0,496633.0,357040.5,436131.5,67502.625,76896.0,25432.21287038104,25111.0,91433.0,58026.25,87592.5
57,38.15814,-73.86529,2025/01/27 09:30:20,2025-01-27,Fin whale,Balaenoptera physalus,1,0.5293490886688232,0.5397416949272156,0.0195025075227022,0.4940796494483948,0.5497946739196777,0.5109626650810242,0.5448076128959656,164,121065.66666666667,74947.0,101202.65729054087,3928.0,289108.0,58431.0,227185.0,231271.0,159420.0,176674.29083988926,0.0,496633.0,119040.0,442277.0,51012.333333333336,32854.0,28276.255987429922,23317.0,97217.0,25111.0,78571.0
58,38.17824,-73.87893,2025/01/27 09:31:17,2025-01-27,Fin whale,Balaenoptera physalus,1,0.5039685368537903,0.4958573877811432,0.0240864027291536,0.4697517156600952,0.5449782013893127,0.4933593869209289,0.5109626650810242,165,216119.25,244553.5,109287.20322703615,58431.0,355835.0,127258.5,290194.25,371431.875,428354.0,124342.3685479305,159420.0,496633.0,357040.5,436131.5,67502.625,76896.0,25432.21287038104,25111.0,91433.0,58026.25,87592.5
51,38.22844,-73.81536,2025/01/27 11:10:48,2025-01-27,Sperm whale,Physeter macrocephalus,1,0.309891402721405,0.306947112083435,0.0147802606225013,0.2928231358528137,0.332848310470581,0.3001408725976944,0.3166976794600487,166,260898.16666666666,268940.0,52539.14148333179,186379.0,345035.0,220720.75,285820.5,440359.3333333333,441539.5,46166.0064645935,350685.0,496633.0,434004.5,470584.5,81488.66666666667,78878.5,9210.846661530211,68998.0,97217.0,76475.5,86683.75
52,38.24422,-73.80962,2025/01/27 11:13:43,2025-01-27,Sperm whale,Physeter macrocephalus,1,0.309891402721405,0.306947112083435,0.0147802606225013,0.2928231358528137,0.332848310470581,0.3001408725976944,0.3166976794600487,167,260898.16666666666,268940.0,52539.14148333179,186379.0,345035.0,220720.75,285820.5,440359.3333333333,441539.5,46166.0064645935,350685.0,496633.0,434004.5,470584.5,81488.66666666667,78878.5,9210.846661530211,68998.0,97217.0,76475.5,86683.75
55,38.12404,-73.76578,2025/01/27 09:23:52,2025-01-27,Fin whale,Balaenoptera physalus,1,0.3574657440185547,0.349322110414505,0.0263091195374727,0.328099250793457,0.3939658403396606,0.3311957120895386,0.3923295140266418,168,10746.714285714286,6282.0,11420.855631122336,71.0,33911.0,2365.0,15116.5,23604.14285714286,0.0,42004.71036997287,0.0,119040.0,0.0,23094.5,51687.71428571428,50380.0,12097.668662235072,32854.0,71856.0,43676.0,59686.0
56,38.18463,-73.89057,2025/01/27 09:28:09,2025-01-27,Fin whale,Balaenoptera physalus,1,0.3199790716171264,0.3223751187324524,0.0118014700710773,0.2928231358528137,0.3381579518318176,0.3177374005317688,0.3257171809673309,169,216119.25,244553.5,109287.20322703615,58431.0,355835.0,127258.5,290194.25,371431.875,428354.0,124342.3685479305,159420.0,496633.0,357040.5,436131.5,67502.625,76896.0,25432.21287038104,25111.0,91433.0,58026.25,87592.5
57,38.15814,-73.86529,2025/01/27 09:30:20,2025-01-27,Fin whale,Balaenoptera physalus,1,0.3264610767364502,0.3273047208786011,0.0130045004189014,0.3025801181793213,0.349322110414505,0.3209002315998077,0.3338123261928558,170,121065.66666666667,74947.0,101202.65729054087,3928.0,289108.0,58431.0,227185.0,231271.0,159420.0,176674.29083988926,0.0,496633.0,119040.0,442277.0,51012.333333333336,32854.0,28276.255987429922,23317.0,97217.0,25111.0,78571.0
58,38.17824,-73.87893,2025/01/27 09:31:17,2025-01-27,Fin whale,Balaenoptera physalus,1,0.3199790716171264,0.3223751187324524,0.0118014700710773,0.2928231358528137,0.3381579518318176,0.3177374005317688,0.3257171809673309,171,216119.25,244553.5,109287.20322703615,58431.0,355835.0,127258.5,290194.25,371431.875,428354.0,124342.3685479305,159420.0,496633.0,357040.5,436131.5,67502.625,76896.0,25432.21287038104,25111.0,91433.0,58026.25,87592.5
53,36.83639,-74.64515,2025/01/25 09:28:37,2025-01-25,Fin whale,Balaenoptera physalus,1,0.3076731562614441,0.3025158643722534,0.0136257540434598,0.2919946312904358,0.3291560411453247,0.2987436950206756,0.3161767423152923,172,112261.875,104991.5,45474.56048286091,62191.0,171656.0,67431.0,155217.25,378015.75,371742.5,25673.865567683803,353201.0,437512.0,358349.0,384331.0,81350.75,71139.0,31091.538039915296,42395.0,132647.0,59172.5,111413.0
54,36.81318,-74.64325,2025/01/25 09:29:29,2025-01-25,Fin whale,Balaenoptera physalus,1,0.3160215020179748,0.3205031752586365,0.014129745773971,0.2938069999217987,0.3291560411453247,0.3052152171730995,0.3291560336947441,173,96824.33333333333,71542.0,40017.92169210635,67431.0,168670.0,67431.0,119660.75,366758.8333333333,358349.0,14391.38925905194,353201.0,391183.0,357655.25,376122.5,81215.5,87213.5,30824.434343282497,42395.0,111413.0,51487.5,111412.75
