latitude,longitude,date_time,date,common_name,scientific_name,group_size,carbon_phyto_mean,carbon_phyto_median,carbon_phyto_std,carbon_phyto_min,carbon_phyto_max,carbon_phyto_q25,carbon_phyto_q75,chlor_a_mean,chlor_a_median,chlor_a_std,chlor_a_min,chlor_a_max,chlor_a_q25,chlor_a_q75,synechococcus_mean,synechococcus_median,synechococcus_std,synechococcus_min,synechococcus_max,synechococcus_q25,synechococcus_q75,prochlorococcus_mean,prochlorococcus_median,prochlorococcus_std,prochlorococcus_min,prochlorococcus_max,prochlorococcus_q25,prochlorococcus_q75,picoeukaryotes_mean,picoeukaryotes_median,picoeukaryotes_std,picoeukaryotes_min,picoeukaryotes_max,picoeukaryotes_q25,picoeukaryotes_q75,depth_m
38.39448,-73.49339,2025/02/22 10:05:28,2025-02-22,Humpback whale,Megaptera novaeangliae,1,16.181041717529297,16.053829193115234,0.6729990839958191,15.345261573791504,17.740665435791016,15.723938941955566,16.329809188842773,0.8282334804534912,0.836523711681366,0.0211007539182901,0.7945232391357422,0.8560736179351807,0.8104612827301025,0.8438026905059814,133131.55555555556,130933.0,52766.34586365129,41582.0,201049.0,106730.0,184616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173774.77777777778,168698.0,44575.51702392937,95738.0,246352.0,153630.0,183423.0,275.0
38.39448,-73.49339,2025/02/22 10:05:28,2025-02-22,Humpback whale,Megaptera novaeangliae,1,16.181041717529297,16.053829193115234,0.6729990839958191,15.345261573791504,17.740665435791016,15.723938941955566,16.329809188842773,0.7227382659912109,0.7297350168228149,0.0222379881888628,0.6861322522163391,0.7481768727302551,0.7067639231681824,0.7420009970664978,133131.55555555556,130933.0,52766.34586365129,41582.0,201049.0,106730.0,184616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173774.77777777778,168698.0,44575.51702392937,95738.0,246352.0,153630.0,183423.0,275.0
38.39448,-73.49339,2025/02/22 10:05:28,2025-02-22,Humpback whale,Megaptera novaeangliae,1,16.181041717529297,16.053829193115234,0.6729990839958191,15.345261573791504,17.740665435791016,15.723938941955566,16.329809188842773,0.7505211234092712,0.7484056353569031,0.0286299381405115,0.7249209880828857,0.8258730173110962,0.7284390926361084,0.7501581907272339,133131.55555555556,130933.0,52766.34586365129,41582.0,201049.0,106730.0,184616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173774.77777777778,168698.0,44575.51702392937,95738.0,246352.0,153630.0,183423.0,275.0
38.38323,-73.50716,2025/02/22 10:06:12,2025-02-22,Humpback whale,Megaptera novaeangliae,1,16.65026092529297,16.329809188842773,1.0521738529205322,15.615942001342772,19.112924575805664,15.970134735107422,16.699066162109375,0.832687497138977,0.836523711681366,0.0190381444990634,0.8070283532142639,0.8560736179351807,0.8104612827301025,0.8505744934082031,120802.44444444444,109755.0,42870.83805290054,41582.0,186813.0,95229.0,160482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175401.11111111112,160505.0,38633.38961297151,135110.0,246352.0,153630.0,175593.0,628.0
38.38323,-73.50716,2025/02/22 10:06:12,2025-02-22,Humpback whale,Megaptera novaeangliae,1,16.65026092529297,16.329809188842773,1.0521738529205322,15.615942001342772,19.112924575805664,15.970134735107422,16.699066162109375,0.714067816734314,0.7156049013137817,0.022115521132946,0.6861322522163391,0.7481768727302551,0.6889850497245789,0.7297350168228149,120802.44444444444,109755.0,42870.83805290054,41582.0,186813.0,95229.0,160482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175401.11111111112,160505.0,38633.38961297151,135110.0,246352.0,153630.0,175593.0,628.0
38.38323,-73.50716,2025/02/22 10:06:12,2025-02-22,Humpback whale,Megaptera novaeangliae,1,16.65026092529297,16.329809188842773,1.0521738529205322,15.615942001342772,19.112924575805664,15.970134735107422,16.699066162109375,0.7699346542358398,0.7484119534492493,0.0546198077499866,0.7249209880828857,0.899338960647583,0.7279811501502991,0.7757834196090698,120802.44444444444,109755.0,42870.83805290054,41582.0,186813.0,95229.0,160482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175401.11111111112,160505.0,38633.38961297151,135110.0,246352.0,153630.0,175593.0,628.0
38.43284,-73.58463,2025/02/22 10:10:17,2025-02-22,Humpback whale,Megaptera novaeangliae,1,18.434892654418945,18.532472610473636,0.92788428068161,16.39775848388672,19.8908634185791,18.218725204467773,18.903018951416016,0.8530895709991455,0.8505744934082031,0.0134565224871039,0.8279290795326233,0.877528190612793,0.8471074104309082,0.8598330020904541,185824.5555555556,171801.0,60313.96103743056,95229.0,328458.0,155676.0,194612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150652.44444444444,144861.0,42988.204612457,99949.0,244907.0,112416.0,175593.0,164.0
38.43284,-73.58463,2025/02/22 10:10:17,2025-02-22,Humpback whale,Megaptera novaeangliae,1,18.434892654418945,18.532472610473636,0.92788428068161,16.39775848388672,19.8908634185791,18.218725204467773,18.903018951416016,0.7265568375587463,0.7289149761199951,0.0236473158001899,0.6877475380897522,0.7615609169006348,0.7156049013137817,0.7427288293838501,185824.5555555556,171801.0,60313.96103743056,95229.0,328458.0,155676.0,194612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150652.44444444444,144861.0,42988.204612457,99949.0,244907.0,112416.0,175593.0,164.0
38.43284,-73.58463,2025/02/22 10:10:17,2025-02-22,Humpback whale,Megaptera novaeangliae,1,18.434892654418945,18.532472610473636,0.92788428068161,16.39775848388672,19.8908634185791,18.218725204467773,18.903018951416016,0.8719072341918945,0.8859316110610962,0.0466829314827919,0.7757834196090698,0.9390612840652466,0.848701536655426,0.9027146697044371,185824.5555555556,171801.0,60313.96103743056,95229.0,328458.0,155676.0,194612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150652.44444444444,144861.0,42988.204612457,99949.0,244907.0,112416.0,175593.0,164.0
38.43629,-73.57339,2025/02/22 10:15:58,2025-02-22,Humpback whale,Megaptera novaeangliae,1,18.031152725219727,17.740665435791016,1.161258101463318,16.262128829956055,19.8908634185791,17.59214973449707,18.903018951416016,0.8500761389732361,0.8505744934082031,0.0114943087100982,0.8279290795326233,0.8686671853065491,0.8471074104309082,0.8569853901863098,150266.11111111112,155676.0,31432.22559180818,95229.0,194612.0,130933.0,171801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160241.44444444444,144861.0,50498.68038124277,99949.0,246352.0,121194.0,175593.0,242.0
38.43629,-73.57339,2025/02/22 10:15:58,2025-02-22,Humpback whale,Megaptera novaeangliae,1,18.031152725219727,17.740665435791016,1.161258101463318,16.262128829956055,19.8908634185791,17.59214973449707,18.903018951416016,0.7133461236953735,0.7156049013137817,0.0209988858550786,0.6877475380897522,0.7447162866592407,0.6891472339630127,0.7285833954811096,150266.11111111112,155676.0,31432.22559180818,95229.0,194612.0,130933.0,171801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160241.44444444444,144861.0,50498.68038124277,99949.0,246352.0,121194.0,175593.0,242.0
38.43629,-73.57339,2025/02/22 10:15:58,2025-02-22,Humpback whale,Megaptera novaeangliae,1,18.031152725219727,17.740665435791016,1.161258101463318,16.262128829956055,19.8908634185791,17.59214973449707,18.903018951416016,0.8538726568222046,0.857552170753479,0.0596148557960987,0.7546612620353699,0.9390612840652466,0.8243612051010132,0.9027146697044371,150266.11111111112,155676.0,31432.22559180818,95229.0,194612.0,130933.0,171801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160241.44444444444,144861.0,50498.68038124277,99949.0,246352.0,121194.0,175593.0,242.0
38.39316,-73.93637,2025/02/22 12:44:00,2025-02-22,North Atlantic right whale,Eubalaena glacialis,8,19.93631172180176,19.62070083618164,1.1147392988204956,18.51202964782715,22.057353973388672,18.929222106933597,20.74882698059082,0.8645110130310059,0.8670825958251953,0.0133893359452486,0.8348009586334229,0.885830283164978,0.8597331047058105,0.8715696930885315,302336.5555555556,257819.0,131612.20175965712,176080.0,549609.0,187843.0,398656.0,5400.222222222223,0.0,7972.672252106327,0.0,24358.0,0.0,5833.0,87945.66666666667,77673.0,29651.84894740967,55612.0,157749.0,69913.0,98778.0,60.0
38.39316,-73.93637,2025/02/22 12:44:00,2025-02-22,North Atlantic right whale,Eubalaena glacialis,8,19.93631172180176,19.62070083618164,1.1147392988204956,18.51202964782715,22.057353973388672,18.929222106933597,20.74882698059082,0.7642979621887207,0.7619710564613342,0.0069804680533707,0.7532041668891907,0.7741815447807312,0.7602384686470032,0.7714404463768005,302336.5555555556,257819.0,131612.20175965712,176080.0,549609.0,187843.0,398656.0,5400.222222222223,0.0,7972.672252106327,0.0,24358.0,0.0,5833.0,87945.66666666667,77673.0,29651.84894740967,55612.0,157749.0,69913.0,98778.0,60.0
38.39316,-73.93637,2025/02/22 12:44:00,2025-02-22,North Atlantic right whale,Eubalaena glacialis,8,19.93631172180176,19.62070083618164,1.1147392988204956,18.51202964782715,22.057353973388672,18.929222106933597,20.74882698059082,0.7198441028594971,0.7043363451957703,0.0621152520179748,0.6471495032310486,0.8344593644142151,0.6652272939682007,0.7479995489120483,302336.5555555556,257819.0,131612.20175965712,176080.0,549609.0,187843.0,398656.0,5400.222222222223,0.0,7972.672252106327,0.0,24358.0,0.0,5833.0,87945.66666666667,77673.0,29651.84894740967,55612.0,157749.0,69913.0,98778.0,60.0
38.3245,-73.52472,2025/02/22 11:27:40,2025-02-22,Beaked whales,Hyperoodontidae,5,15.895296096801758,15.896342277526855,0.2775888442993164,15.585209846496582,16.5418758392334,15.723938941955566,15.970134735107422,0.8124885559082031,0.8104612827301025,0.0116609567776322,0.7900199294090271,0.8356298804283142,0.8077079653739929,0.817868709564209,169813.66666666666,167582.0,60529.76228820552,88116.0,283558.0,115471.0,213927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132491.66666666666,130062.0,19839.03319216942,99500.0,168698.0,121853.0,135110.0,807.0
38.3245,-73.52472,2025/02/22 11:27:40,2025-02-22,Beaked whales,Hyperoodontidae,5,15.895296096801758,15.896342277526855,0.2775888442993164,15.585209846496582,16.5418758392334,15.723938941955566,15.970134735107422,0.7224562168121338,0.7319700717926025,0.024899136275053,0.6702932119369507,0.7481768727302551,0.7131629586219788,0.7420009970664978,169813.66666666666,167582.0,60529.76228820552,88116.0,283558.0,115471.0,213927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132491.66666666666,130062.0,19839.03319216942,99500.0,168698.0,121853.0,135110.0,807.0
38.3245,-73.52472,2025/02/22 11:27:40,2025-02-22,Beaked whales,Hyperoodontidae,5,15.895296096801758,15.896342277526855,0.2775888442993164,15.585209846496582,16.5418758392334,15.723938941955566,15.970134735107422,0.723049521446228,0.7227020859718323,0.0060699814930558,0.7138290405273438,0.7340380549430847,0.7213995456695557,0.7266022562980652,169813.66666666666,167582.0,60529.76228820552,88116.0,283558.0,115471.0,213927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132491.66666666666,130062.0,19839.03319216942,99500.0,168698.0,121853.0,135110.0,807.0
38.33333,-73.51281,2025/02/22 11:28:44,2025-02-22,Beaked whales,Hyperoodontidae,5,15.895296096801758,15.896342277526855,0.2775888442993164,15.585209846496582,16.5418758392334,15.723938941955566,15.970134735107422,0.8124885559082031,0.8104612827301025,0.0116609567776322,0.7900199294090271,0.8356298804283142,0.8077079653739929,0.817868709564209,169813.66666666666,167582.0,60529.76228820552,88116.0,283558.0,115471.0,213927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132491.66666666666,130062.0,19839.03319216942,99500.0,168698.0,121853.0,135110.0,1004.0
38.33333,-73.51281,2025/02/22 11:28:44,2025-02-22,Beaked whales,Hyperoodontidae,5,15.895296096801758,15.896342277526855,0.2775888442993164,15.585209846496582,16.5418758392334,15.723938941955566,15.970134735107422,0.7224562168121338,0.7319700717926025,0.024899136275053,0.6702932119369507,0.7481768727302551,0.7131629586219788,0.7420009970664978,169813.66666666666,167582.0,60529.76228820552,88116.0,283558.0,115471.0,213927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132491.66666666666,130062.0,19839.03319216942,99500.0,168698.0,121853.0,135110.0,1004.0
38.33333,-73.51281,2025/02/22 11:28:44,2025-02-22,Beaked whales,Hyperoodontidae,5,15.895296096801758,15.896342277526855,0.2775888442993164,15.585209846496582,16.5418758392334,15.723938941955566,15.970134735107422,0.723049521446228,0.7227020859718323,0.0060699814930558,0.7138290405273438,0.7340380549430847,0.7213995456695557,0.7266022562980652,169813.66666666666,167582.0,60529.76228820552,88116.0,283558.0,115471.0,213927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132491.66666666666,130062.0,19839.03319216942,99500.0,168698.0,121853.0,135110.0,1004.0
38.80395,-72.99513,2025/02/26 11:45:26,2025-02-26,Humpback whale,Megaptera novaeangliae,2,16.538297653198242,16.91500473022461,1.19581139087677,14.714409828186035,18.22035217285156,15.223984718322754,17.399993896484375,0.6342493891716003,0.6335242986679077,0.0149996392428874,0.6142672300338745,0.6617860794067383,0.626293420791626,0.6424503326416016,89410.77777777778,85826.0,29031.859877565843,63132.0,152925.0,64456.0,93577.0,11993.555555555557,13918.0,4452.538180287012,1865.0,16299.0,11241.0,15223.0,32473.88888888889,30288.0,5713.991180416411,25853.0,43260.0,27684.0,36579.0,503.0
38.80395,-72.99513,2025/02/26 11:45:26,2025-02-26,Humpback whale,Megaptera novaeangliae,2,16.538297653198242,16.91500473022461,1.19581139087677,14.714409828186035,18.22035217285156,15.223984718322754,17.399993896484375,0.7638776302337646,0.7594740986824036,0.0159916691482067,0.7435020804405212,0.8005411028862,0.7534095048904419,0.7726114392280579,89410.77777777778,85826.0,29031.859877565843,63132.0,152925.0,64456.0,93577.0,11993.555555555557,13918.0,4452.538180287012,1865.0,16299.0,11241.0,15223.0,32473.88888888889,30288.0,5713.991180416411,25853.0,43260.0,27684.0,36579.0,503.0
38.81244,-73.00711,2025/02/26 11:46:17,2025-02-26,Humpback whale,Megaptera novaeangliae,2,16.359390258789062,16.215118408203125,1.0971134901046753,14.714409828186035,18.22035217285156,15.3908109664917,16.970306396484375,0.6451141238212585,0.6442347764968872,0.0160222109407186,0.6142672300338745,0.6720353364944458,0.6340295672416687,0.6522801518440247,108271.66666666669,103031.0,34525.07711472601,63132.0,171060.0,85826.0,123671.0,13858.0,15151.0,4969.022774483262,1865.0,21474.0,13124.0,15328.0,34865.555555555555,35225.0,7278.593715075447,25853.0,48894.0,28219.0,37788.0,327.0
38.81244,-73.00711,2025/02/26 11:46:17,2025-02-26,Humpback whale,Megaptera novaeangliae,2,16.359390258789062,16.215118408203125,1.0971134901046753,14.714409828186035,18.22035217285156,15.3908109664917,16.970306396484375,0.7526152729988098,0.7507449388504028,0.0065681603737175,0.7435020804405212,0.76419997215271,0.7478192448616028,0.7592124342918396,108271.66666666669,103031.0,34525.07711472601,63132.0,171060.0,85826.0,123671.0,13858.0,15151.0,4969.022774483262,1865.0,21474.0,13124.0,15328.0,34865.555555555555,35225.0,7278.593715075447,25853.0,48894.0,28219.0,37788.0,327.0
38.82722,-72.97477,2025/02/26 11:48:18,2025-02-26,Fin whale,Balaenoptera physalus,1,16.538297653198242,16.91500473022461,1.19581139087677,14.714409828186035,18.22035217285156,15.223984718322754,17.399993896484375,0.6342493891716003,0.6335242986679077,0.0149996392428874,0.6142672300338745,0.6617860794067383,0.626293420791626,0.6424503326416016,89410.77777777778,85826.0,29031.859877565843,63132.0,152925.0,64456.0,93577.0,11993.555555555557,13918.0,4452.538180287012,1865.0,16299.0,11241.0,15223.0,32473.88888888889,30288.0,5713.991180416411,25853.0,43260.0,27684.0,36579.0,180.0
38.82722,-72.97477,2025/02/26 11:48:18,2025-02-26,Fin whale,Balaenoptera physalus,1,16.538297653198242,16.91500473022461,1.19581139087677,14.714409828186035,18.22035217285156,15.223984718322754,17.399993896484375,0.7638776302337646,0.7594740986824036,0.0159916691482067,0.7435020804405212,0.8005411028862,0.7534095048904419,0.7726114392280579,89410.77777777778,85826.0,29031.859877565843,63132.0,152925.0,64456.0,93577.0,11993.555555555557,13918.0,4452.538180287012,1865.0,16299.0,11241.0,15223.0,32473.88888888889,30288.0,5713.991180416411,25853.0,43260.0,27684.0,36579.0,180.0
38.90338,-73.09153,2025/02/26 11:53:01,2025-02-26,Fin whale,Balaenoptera physalus,1,15.874431610107422,15.90438461303711,0.660729706287384,14.936821937561035,16.847679138183594,15.3908109664917,16.423870086669922,0.669788658618927,0.6726090908050537,0.0131352171301841,0.6515434384346008,0.6940441727638245,0.6558195948600769,0.6761170625686646,166464.55555555556,171060.0,17311.838499908485,139731.0,193845.0,149887.0,178580.0,26046.666666666668,20215.0,12129.62818886053,15151.0,50452.0,17632.0,33236.0,43420.66666666666,33326.0,18685.04816989004,27495.0,89184.0,31223.0,48894.0,79.0
38.90338,-73.09153,2025/02/26 11:53:01,2025-02-26,Fin whale,Balaenoptera physalus,1,15.874431610107422,15.90438461303711,0.660729706287384,14.936821937561035,16.847679138183594,15.3908109664917,16.423870086669922,0.8302953243255615,0.8406208753585815,0.0338698737323284,0.7464128732681274,0.868179202079773,0.8240607976913452,0.8466612696647644,166464.55555555556,171060.0,17311.838499908485,139731.0,193845.0,149887.0,178580.0,26046.666666666668,20215.0,12129.62818886053,15151.0,50452.0,17632.0,33236.0,43420.66666666666,33326.0,18685.04816989004,27495.0,89184.0,31223.0,48894.0,79.0
38.7406,-73.24345,2025/02/26 10:10:32,2025-02-26,Fin whale,Balaenoptera physalus,1,15.908998489379885,15.954044342041016,0.6823476552963257,14.950428009033203,16.737354278564453,15.389254570007324,16.58083152770996,0.6513187289237976,0.6492983102798462,0.0120482509955763,0.6347584128379822,0.6748465299606323,0.6471812725067139,0.6551927924156189,154430.77777777778,153058.0,25781.99144009795,110717.0,210994.0,145645.0,161899.0,22728.88888888889,21776.0,8795.65369239508,9233.0,42331.0,19877.0,23405.0,33753.666666666664,33547.0,3585.0052223733846,28479.0,41086.0,30832.0,35667.0,84.0
38.7406,-73.24345,2025/02/26 10:10:32,2025-02-26,Fin whale,Balaenoptera physalus,1,15.908998489379885,15.954044342041016,0.6823476552963257,14.950428009033203,16.737354278564453,15.389254570007324,16.58083152770996,0.7845959067344666,0.7845665216445923,0.031799416989088,0.7306720614433289,0.8336396217346191,0.7535962462425232,0.8126362562179565,154430.77777777778,153058.0,25781.99144009795,110717.0,210994.0,145645.0,161899.0,22728.88888888889,21776.0,8795.65369239508,9233.0,42331.0,19877.0,23405.0,33753.666666666664,33547.0,3585.0052223733846,28479.0,41086.0,30832.0,35667.0,84.0
38.75009,-73.23051,2025/02/26 10:11:28,2025-02-26,Fin whale,Balaenoptera physalus,1,16.286867141723633,16.53813934326172,0.5919514298439026,15.158294677734377,17.047945022583008,15.954044342041016,16.73659324645996,0.6493656635284424,0.6489338874816895,0.0156946238130331,0.623939573764801,0.6748465299606323,0.6352710127830505,0.6647008657455444,171333.22222222222,161899.0,30601.23968359516,131379.0,232527.0,151812.0,190650.0,27893.88888888889,23405.0,8870.535038910743,14664.0,42331.0,22727.0,36549.0,32846.88888888889,30649.0,3926.4245665163626,28479.0,41086.0,30001.0,35667.0,83.0
38.75009,-73.23051,2025/02/26 10:11:28,2025-02-26,Fin whale,Balaenoptera physalus,1,16.286867141723633,16.53813934326172,0.5919514298439026,15.158294677734377,17.047945022583008,15.954044342041016,16.73659324645996,0.7744340300559998,0.7804637551307678,0.0377043150365352,0.7245512008666992,0.8336396217346191,0.7372696995735168,0.8126362562179565,171333.22222222222,161899.0,30601.23968359516,131379.0,232527.0,151812.0,190650.0,27893.88888888889,23405.0,8870.535038910743,14664.0,42331.0,22727.0,36549.0,32846.88888888889,30649.0,3926.4245665163626,28479.0,41086.0,30001.0,35667.0,83.0
38.72615,-73.08132,2025/02/26 10:17:44,2025-02-26,Fin whale,Balaenoptera physalus,2,15.66593074798584,15.414219856262209,0.8046466708183289,14.930181503295898,17.6165771484375,15.023795127868652,15.967940330505373,0.6363638043403625,0.6386052370071411,0.0100272772833704,0.6220706701278687,0.6534995436668396,0.6258004903793335,0.6433231234550476,97739.0,99999.0,19488.04212274229,72220.0,138223.0,82735.0,103198.0,11072.333333333334,11241.0,2983.951071984928,6544.0,15017.0,9509.0,13905.0,32380.444444444445,32509.0,4359.076536023837,23916.0,37252.0,29297.0,36287.0,154.0
38.72615,-73.08132,2025/02/26 10:17:44,2025-02-26,Fin whale,Balaenoptera physalus,2,15.66593074798584,15.414219856262209,0.8046466708183289,14.930181503295898,17.6165771484375,15.023795127868652,15.967940330505373,0.7787382006645203,0.780324399471283,0.0212205667048692,0.7507449388504028,0.8100033402442932,0.7568377256393433,0.7931742668151855,97739.0,99999.0,19488.04212274229,72220.0,138223.0,82735.0,103198.0,11072.333333333334,11241.0,2983.951071984928,6544.0,15017.0,9509.0,13905.0,32380.444444444445,32509.0,4359.076536023837,23916.0,37252.0,29297.0,36287.0,154.0
38.80395,-72.99513,2025/02/26 11:45:26,2025-02-26,Humpback whale,Megaptera novaeangliae,2,15.61754322052002,15.568641662597656,0.3171111345291137,15.334065437316896,16.473276138305664,15.448861122131348,15.61705207824707,0.6342493891716003,0.6335242986679077,0.0149996392428874,0.6142672300338745,0.6617860794067383,0.626293420791626,0.6424503326416016,89410.77777777778,85826.0,29031.859877565843,63132.0,152925.0,64456.0,93577.0,11993.555555555557,13918.0,4452.538180287012,1865.0,16299.0,11241.0,15223.0,32473.88888888889,30288.0,5713.991180416411,25853.0,43260.0,27684.0,36579.0,503.0
38.80395,-72.99513,2025/02/26 11:45:26,2025-02-26,Humpback whale,Megaptera novaeangliae,2,15.61754322052002,15.568641662597656,0.3171111345291137,15.334065437316896,16.473276138305664,15.448861122131348,15.61705207824707,0.7638776302337646,0.7594740986824036,0.0159916691482067,0.7435020804405212,0.8005411028862,0.7534095048904419,0.7726114392280579,89410.77777777778,85826.0,29031.859877565843,63132.0,152925.0,64456.0,93577.0,11993.555555555557,13918.0,4452.538180287012,1865.0,16299.0,11241.0,15223.0,32473.88888888889,30288.0,5713.991180416411,25853.0,43260.0,27684.0,36579.0,503.0
38.81244,-73.00711,2025/02/26 11:46:17,2025-02-26,Humpback whale,Megaptera novaeangliae,2,15.60460090637207,15.568641662597656,0.2557022869586944,15.334065437316896,16.275009155273438,15.46855926513672,15.64304256439209,0.6451141238212585,0.6442347764968872,0.0160222109407186,0.6142672300338745,0.6720353364944458,0.6340295672416687,0.6522801518440247,108271.66666666669,103031.0,34525.07711472601,63132.0,171060.0,85826.0,123671.0,13858.0,15151.0,4969.022774483262,1865.0,21474.0,13124.0,15328.0,34865.555555555555,35225.0,7278.593715075447,25853.0,48894.0,28219.0,37788.0,327.0
38.81244,-73.00711,2025/02/26 11:46:17,2025-02-26,Humpback whale,Megaptera novaeangliae,2,15.60460090637207,15.568641662597656,0.2557022869586944,15.334065437316896,16.275009155273438,15.46855926513672,15.64304256439209,0.7526152729988098,0.7507449388504028,0.0065681603737175,0.7435020804405212,0.76419997215271,0.7478192448616028,0.7592124342918396,108271.66666666669,103031.0,34525.07711472601,63132.0,171060.0,85826.0,123671.0,13858.0,15151.0,4969.022774483262,1865.0,21474.0,13124.0,15328.0,34865.555555555555,35225.0,7278.593715075447,25853.0,48894.0,28219.0,37788.0,327.0
38.82722,-72.97477,2025/02/26 11:48:18,2025-02-26,Fin whale,Balaenoptera physalus,1,15.61754322052002,15.568641662597656,0.3171111345291137,15.334065437316896,16.473276138305664,15.448861122131348,15.61705207824707,0.6342493891716003,0.6335242986679077,0.0149996392428874,0.6142672300338745,0.6617860794067383,0.626293420791626,0.6424503326416016,89410.77777777778,85826.0,29031.859877565843,63132.0,152925.0,64456.0,93577.0,11993.555555555557,13918.0,4452.538180287012,1865.0,16299.0,11241.0,15223.0,32473.88888888889,30288.0,5713.991180416411,25853.0,43260.0,27684.0,36579.0,180.0
38.82722,-72.97477,2025/02/26 11:48:18,2025-02-26,Fin whale,Balaenoptera physalus,1,15.61754322052002,15.568641662597656,0.3171111345291137,15.334065437316896,16.473276138305664,15.448861122131348,15.61705207824707,0.7638776302337646,0.7594740986824036,0.0159916691482067,0.7435020804405212,0.8005411028862,0.7534095048904419,0.7726114392280579,89410.77777777778,85826.0,29031.859877565843,63132.0,152925.0,64456.0,93577.0,11993.555555555557,13918.0,4452.538180287012,1865.0,16299.0,11241.0,15223.0,32473.88888888889,30288.0,5713.991180416411,25853.0,43260.0,27684.0,36579.0,180.0
38.90338,-73.09153,2025/02/26 11:53:01,2025-02-26,Fin whale,Balaenoptera physalus,1,16.61701202392578,16.664915084838867,0.4625092446804046,15.89941120147705,17.413427352905273,16.275009155273438,16.92428207397461,0.669788658618927,0.6726090908050537,0.0131352171301841,0.6515434384346008,0.6940441727638245,0.6558195948600769,0.6761170625686646,166464.55555555556,171060.0,17311.838499908485,139731.0,193845.0,149887.0,178580.0,26046.666666666668,20215.0,12129.62818886053,15151.0,50452.0,17632.0,33236.0,43420.66666666666,33326.0,18685.04816989004,27495.0,89184.0,31223.0,48894.0,79.0
38.90338,-73.09153,2025/02/26 11:53:01,2025-02-26,Fin whale,Balaenoptera physalus,1,16.61701202392578,16.664915084838867,0.4625092446804046,15.89941120147705,17.413427352905273,16.275009155273438,16.92428207397461,0.8302953243255615,0.8406208753585815,0.0338698737323284,0.7464128732681274,0.868179202079773,0.8240607976913452,0.8466612696647644,166464.55555555556,171060.0,17311.838499908485,139731.0,193845.0,149887.0,178580.0,26046.666666666668,20215.0,12129.62818886053,15151.0,50452.0,17632.0,33236.0,43420.66666666666,33326.0,18685.04816989004,27495.0,89184.0,31223.0,48894.0,79.0
38.7406,-73.24345,2025/02/26 10:10:32,2025-02-26,Fin whale,Balaenoptera physalus,1,16.82250213623047,16.86594009399414,0.3215876519680023,16.270166397094727,17.517818450927734,16.601497650146484,16.919679641723633,0.6513187289237976,0.6492983102798462,0.0120482509955763,0.6347584128379822,0.6748465299606323,0.6471812725067139,0.6551927924156189,154430.77777777778,153058.0,25781.99144009795,110717.0,210994.0,145645.0,161899.0,22728.88888888889,21776.0,8795.65369239508,9233.0,42331.0,19877.0,23405.0,33753.666666666664,33547.0,3585.0052223733846,28479.0,41086.0,30832.0,35667.0,84.0
38.7406,-73.24345,2025/02/26 10:10:32,2025-02-26,Fin whale,Balaenoptera physalus,1,16.82250213623047,16.86594009399414,0.3215876519680023,16.270166397094727,17.517818450927734,16.601497650146484,16.919679641723633,0.7845959067344666,0.7845665216445923,0.031799416989088,0.7306720614433289,0.8336396217346191,0.7535962462425232,0.8126362562179565,154430.77777777778,153058.0,25781.99144009795,110717.0,210994.0,145645.0,161899.0,22728.88888888889,21776.0,8795.65369239508,9233.0,42331.0,19877.0,23405.0,33753.666666666664,33547.0,3585.0052223733846,28479.0,41086.0,30832.0,35667.0,84.0
38.75009,-73.23051,2025/02/26 10:11:28,2025-02-26,Fin whale,Balaenoptera physalus,1,16.999069213867188,16.919679641723633,0.5336917638778687,16.270166397094727,18.323955535888672,16.793067932128906,17.092037200927734,0.6493656635284424,0.6489338874816895,0.0156946238130331,0.623939573764801,0.6748465299606323,0.6352710127830505,0.6647008657455444,171333.22222222222,161899.0,30601.23968359516,131379.0,232527.0,151812.0,190650.0,27893.88888888889,23405.0,8870.535038910743,14664.0,42331.0,22727.0,36549.0,32846.88888888889,30649.0,3926.4245665163626,28479.0,41086.0,30001.0,35667.0,83.0
