Original_Index,latitude,longitude,date_time,date,common_name,scientific_name,group_size,chlor_a_mean,chlor_a_median,chlor_a_std,chlor_a_min,chlor_a_max,chlor_a_q25,chlor_a_q75
15,36.66619,-74.69067,2025/02/18 15:03:20,2025-02-18,Fin whale,Balaenoptera physalus,1,0.6960322260856628,0.6685217022895813,0.050368864089250565,0.6401779651641846,0.8015795350074768,0.6565532088279724,0.7237824201583862
16,36.73062,-74.65946,2025/02/18 15:06:10,2025-02-18,Fin whale,Balaenoptera physalus,2,0.7952514886856079,0.8018741607666016,0.033227622509002686,0.7237824201583862,0.8334547281265259,0.7756940722465515,0.8197441101074219
15,36.66619,-74.69067,2025/02/18 15:03:20,2025-02-18,Fin whale,Balaenoptera physalus,1,0.6596194505691528,0.6579704880714417,0.010321296751499176,0.6425452828407288,0.6768842935562134,0.6524057984352112,0.6668561100959778
16,36.73062,-74.65946,2025/02/18 15:06:10,2025-02-18,Fin whale,Balaenoptera physalus,2,0.6569278240203857,0.656097412109375,0.007705715950578451,0.6425452828407288,0.6680470108985901,0.6524057984352112,0.6627091765403748
25,37.20008,-74.55964,2025/02/25 09:28:54,2025-02-25,Fin whale,Balaenoptera physalus,1,0.7100436687469482,0.7058587074279785,0.017845725640654564,0.675888180732727,0.7323154211044312,0.7021492123603821,0.724520742893219
29,37.20866,-74.57956,2025/02/25 09:36:42,2025-02-25,Humpback whale,Megaptera novaeangliae,2,0.7136929035186768,0.722230076789856,0.019727110862731934,0.675888180732727,0.7372294068336487,0.7021492123603821,0.7312489151954651
30,37.22326,-74.55649,2025/02/25 09:40:51,2025-02-25,Fin whale,Balaenoptera physalus,1,0.7136929035186768,0.722230076789856,0.019727110862731934,0.675888180732727,0.7372294068336487,0.7021492123603821,0.7312489151954651
34,37.201,-74.58828,2025/02/25 09:42:42,2025-02-25,Humpback whale,Megaptera novaeangliae,2,0.7053210139274597,0.7049232721328735,0.018865546211600304,0.675888180732727,0.7360355257987976,0.691517174243927,0.7237116098403931
35,37.19822,-74.59619,2025/02/25 09:42:59,2025-02-25,Humpback whale,Megaptera novaeangliae,2,0.7053210139274597,0.7049232721328735,0.018865546211600304,0.675888180732727,0.7360355257987976,0.691517174243927,0.7237116098403931
36,37.06681,-74.62614,2025/02/25 11:56:06,2025-02-25,Blue whale,Balaenoptera musculus,1,0.7297561168670654,0.7357339262962341,0.01560011226683855,0.7074957489967346,0.748857319355011,0.7174752950668335,0.7423346638679504
37,37.08502,-74.63102,2025/02/25 11:57:00,2025-02-25,Blue whale,Balaenoptera musculus,1,0.7294148802757263,0.7357339262962341,0.0187021866440773,0.691517174243927,0.748857319355011,0.7205570340156555,0.7423346638679504
44,37.07738,-74.62389,2025/02/25 12:03:51,2025-02-25,Humpback whale,Megaptera novaeangliae,1,0.7393327951431274,0.7423346638679504,0.017728544771671295,0.7074957489967346,0.7703095078468323,0.7295181155204773,0.748857319355011
49,37.07899,-74.64352,2025/02/25 12:11:37,2025-02-25,Fin whale,Balaenoptera physalus,1,0.7297561168670654,0.7357339262962341,0.01560011226683855,0.7074957489967346,0.748857319355011,0.7174752950668335,0.7423346638679504
25,37.20008,-74.55964,2025/02/25 09:28:54,2025-02-25,Fin whale,Balaenoptera physalus,1,0.9530465602874756,0.9079405069351196,0.0888182520866394,0.860916018486023,1.122730016708374,0.8933002948760986,1.0303370952606201
29,37.20866,-74.57956,2025/02/25 09:36:42,2025-02-25,Humpback whale,Megaptera novaeangliae,2,1.0860621929168701,1.0665020942687988,0.15755359828472137,0.902649462223053,1.3341022729873657,0.9095134735107422,1.1933560371398926
30,37.22326,-74.55649,2025/02/25 09:40:51,2025-02-25,Fin whale,Balaenoptera physalus,1,1.0860621929168701,1.0665020942687988,0.15755359828472137,0.902649462223053,1.3341022729873657,0.9095134735107422,1.1933560371398926
34,37.201,-74.58828,2025/02/25 09:42:42,2025-02-25,Humpback whale,Megaptera novaeangliae,2,0.9710983633995056,0.9095134735107422,0.10148970037698746,0.8801386952400208,1.1418285369873047,0.8933002948760986,1.0665020942687988
35,37.19822,-74.59619,2025/02/25 09:42:59,2025-02-25,Humpback whale,Megaptera novaeangliae,2,0.9710983633995056,0.9095134735107422,0.10148970037698746,0.8801386952400208,1.1418285369873047,0.8933002948760986,1.0665020942687988
36,37.06681,-74.62614,2025/02/25 11:56:06,2025-02-25,Blue whale,Balaenoptera musculus,1,0.9430882930755615,0.914681613445282,0.10011910647153854,0.8157858848571777,1.1075056791305542,0.8517513275146484,0.9745209813117981
37,37.08502,-74.63102,2025/02/25 11:57:00,2025-02-25,Blue whale,Balaenoptera musculus,1,0.9556613564491272,0.914681613445282,0.08814982324838638,0.8517513275146484,1.1075056791305542,0.8933002948760986,0.9745209813117981
44,37.07738,-74.62389,2025/02/25 12:03:51,2025-02-25,Humpback whale,Megaptera novaeangliae,1,0.8702065348625183,0.8517513275146484,0.06371263414621353,0.7812851071357727,0.9745209813117981,0.8180034756660461,0.914681613445282
49,37.07899,-74.64352,2025/02/25 12:11:37,2025-02-25,Fin whale,Balaenoptera physalus,1,0.9430882930755615,0.914681613445282,0.10011910647153854,0.8157858848571777,1.1075056791305542,0.8517513275146484,0.9745209813117981
26,37.26735,-74.55557,2025/03/03 10:41:30,2025-03-03,Humpback whale,Megaptera novaeangliae,1,0.7167240977287292,0.724520742893219,0.027935203164815903,0.6526866555213928,0.7506736516952515,0.7058587074279785,0.7342734336853027
26,37.26735,-74.55557,2025/03/03 10:41:30,2025-03-03,Humpback whale,Megaptera novaeangliae,1,1.2172002792358398,1.1933560371398926,0.12456859648227692,1.0303370952606201,1.4098403453826904,1.122730016708374,1.322853922843933
26,37.26735,-74.55557,2025/03/03 10:41:30,2025-03-03,Humpback whale,Megaptera novaeangliae,1,0.8889625072479248,0.8885529041290283,0.03422749042510986,0.8335008025169373,0.9430991411209106,0.8772249221801758,0.8982805013656616
50,37.82607,-74.11353,2025/01/24 14:13:04,2025-01-24,Humpback whale,Megaptera novaeangliae,1,0.3864016532897949,0.38227027654647827,0.020701183006167412,0.35887572169303894,0.4205051064491272,0.3659537136554718,0.40396639704704285
59,37.6423,-74.21067,2025/01/24 14:59:06,2025-01-24,Humpback whale,Megaptera novaeangliae,2,0.36378780007362366,0.36378780007362366,0.0,0.36378780007362366,0.36378780007362366,0.36378780007362366,0.36378780007362366
60,37.66146,-74.20249,2025/01/24 15:00:03,2025-01-24,Humpback whale,Megaptera novaeangliae,2,,,,,,,
61,37.65032,-74.23256,2025/01/24 15:02:01,2025-01-24,Humpback whale,Megaptera novaeangliae,2,0.36378780007362366,0.36378780007362366,0.0,0.36378780007362366,0.36378780007362366,0.36378780007362366,0.36378780007362366
62,37.6282,-74.21781,2025/01/24 15:16:13,2025-01-24,Humpback whale,Megaptera novaeangliae,2,0.36378780007362366,0.36378780007362366,0.0,0.36378780007362366,0.36378780007362366,0.36378780007362366,0.36378780007362366
50,37.82607,-74.11353,2025/01/24 14:13:04,2025-01-24,Humpback whale,Megaptera novaeangliae,1,0.4164644777774811,0.4110102951526642,0.022864000871777534,0.3834344446659088,0.46105754375457764,0.4030367434024811,0.43064960837364197
59,37.6423,-74.21067,2025/01/24 14:59:06,2025-01-24,Humpback whale,Megaptera novaeangliae,2,0.42417803406715393,0.43004900217056274,0.019944719970226288,0.3842933475971222,0.44530636072158813,0.42133060097694397,0.4412214756011963
60,37.66146,-74.20249,2025/01/24 15:00:03,2025-01-24,Humpback whale,Megaptera novaeangliae,2,0.41717883944511414,0.42133060097694397,0.022362632676959038,0.3842933475971222,0.4456253945827484,0.39513829350471497,0.4412214756011963
61,37.65032,-74.23256,2025/01/24 15:02:01,2025-01-24,Humpback whale,Megaptera novaeangliae,2,0.42417803406715393,0.43004900217056274,0.019944719970226288,0.3842933475971222,0.44530636072158813,0.42133060097694397,0.4412214756011963
62,37.6282,-74.21781,2025/01/24 15:16:13,2025-01-24,Humpback whale,Megaptera novaeangliae,2,0.42417803406715393,0.43004900217056274,0.019944719970226288,0.3842933475971222,0.44530636072158813,0.42133060097694397,0.4412214756011963
51,38.22844,-73.81536,2025/01/27 11:10:48,2025-01-27,Sperm whale,Physeter macrocephalus,1,0.27689769864082336,0.27468353509902954,0.014954878017306328,0.2636876702308655,0.3082130253314972,0.26612212508916855,0.2763085216283798
52,38.24422,-73.80962,2025/01/27 11:13:43,2025-01-27,Sperm whale,Physeter macrocephalus,1,0.27689769864082336,0.27468353509902954,0.014954878017306328,0.2636876702308655,0.3082130253314972,0.26612212508916855,0.2763085216283798
55,38.12404,-73.76578,2025/01/27 09:23:52,2025-01-27,Fin whale,Balaenoptera physalus,1,0.5121781229972839,0.5103546380996704,0.03960145637392998,0.44883352518081665,0.5595958232879639,0.4848219156265259,0.5484094619750977
56,38.18463,-73.89057,2025/01/27 09:28:09,2025-01-27,Fin whale,Balaenoptera physalus,1,0.33689677715301514,0.29685550928115845,0.082186758518219,0.2711085081100464,0.47655028104782104,0.2763085216283798,0.3626191169023514
57,38.15814,-73.86529,2025/01/27 09:30:20,2025-01-27,Fin whale,Balaenoptera physalus,1,0.41179561614990234,0.47655028104782104,0.0989539623260498,0.2711085081100464,0.5103546380996704,0.27631106972694397,0.48217105865478516
58,38.17824,-73.87893,2025/01/27 09:31:17,2025-01-27,Fin whale,Balaenoptera physalus,1,0.33689677715301514,0.29685550928115845,0.082186758518219,0.2711085081100464,0.47655028104782104,0.2763085216283798,0.3626191169023514
51,38.22844,-73.81536,2025/01/27 11:10:48,2025-01-27,Sperm whale,Physeter macrocephalus,1,0.49839386343955994,0.4958573877811432,0.008984510786831379,0.48690322041511536,0.5170643925666809,0.4940796494483948,0.5035682916641235
52,38.24422,-73.80962,2025/01/27 11:13:43,2025-01-27,Sperm whale,Physeter macrocephalus,1,0.49839386343955994,0.4958573877811432,0.008984510786831379,0.48690322041511536,0.5170643925666809,0.4940796494483948,0.5035682916641235
55,38.12404,-73.76578,2025/01/27 09:23:52,2025-01-27,Fin whale,Balaenoptera physalus,1,0.534305989742279,0.5354680418968201,0.008873272687196732,0.5198175311088562,0.5497946739196777,0.529396116733551,0.5370563864707947
56,38.18463,-73.89057,2025/01/27 09:28:09,2025-01-27,Fin whale,Balaenoptera physalus,1,0.5039685368537903,0.4958573877811432,0.024086402729153633,0.4697517156600952,0.5449782013893127,0.49335938692092896,0.5109626650810242
57,38.15814,-73.86529,2025/01/27 09:30:20,2025-01-27,Fin whale,Balaenoptera physalus,1,0.5293490886688232,0.5397416949272156,0.019502507522702217,0.4940796494483948,0.5497946739196777,0.5109626650810242,0.5448076128959656
58,38.17824,-73.87893,2025/01/27 09:31:17,2025-01-27,Fin whale,Balaenoptera physalus,1,0.5039685368537903,0.4958573877811432,0.024086402729153633,0.4697517156600952,0.5449782013893127,0.49335938692092896,0.5109626650810242
51,38.22844,-73.81536,2025/01/27 11:10:48,2025-01-27,Sperm whale,Physeter macrocephalus,1,0.30989140272140503,0.30694711208343506,0.014780260622501373,0.2928231358528137,0.33284831047058105,0.3001408725976944,0.3166976794600487
52,38.24422,-73.80962,2025/01/27 11:13:43,2025-01-27,Sperm whale,Physeter macrocephalus,1,0.30989140272140503,0.30694711208343506,0.014780260622501373,0.2928231358528137,0.33284831047058105,0.3001408725976944,0.3166976794600487
55,38.12404,-73.76578,2025/01/27 09:23:52,2025-01-27,Fin whale,Balaenoptera physalus,1,0.3574657440185547,0.349322110414505,0.026309119537472725,0.32809925079345703,0.39396584033966064,0.3311957120895386,0.39232951402664185
56,38.18463,-73.89057,2025/01/27 09:28:09,2025-01-27,Fin whale,Balaenoptera physalus,1,0.31997907161712646,0.3223751187324524,0.011801470071077347,0.2928231358528137,0.3381579518318176,0.3177374005317688,0.32571718096733093
57,38.15814,-73.86529,2025/01/27 09:30:20,2025-01-27,Fin whale,Balaenoptera physalus,1,0.3264610767364502,0.3273047208786011,0.013004500418901443,0.3025801181793213,0.349322110414505,0.32090023159980774,0.33381232619285583
58,38.17824,-73.87893,2025/01/27 09:31:17,2025-01-27,Fin whale,Balaenoptera physalus,1,0.31997907161712646,0.3223751187324524,0.011801470071077347,0.2928231358528137,0.3381579518318176,0.3177374005317688,0.32571718096733093
53,36.83639,-74.64515,2025/01/25 09:28:37,2025-01-25,Fin whale,Balaenoptera physalus,1,0.3076731562614441,0.3025158643722534,0.013625754043459892,0.2919946312904358,0.3291560411453247,0.29874369502067566,0.31617674231529236
54,36.81318,-74.64325,2025/01/25 09:29:29,2025-01-25,Fin whale,Balaenoptera physalus,1,0.31602150201797485,0.3205031752586365,0.01412974577397108,0.2938069999217987,0.3291560411453247,0.3052152171730995,0.3291560336947441
109,37.00146,-74.65873,2025/01/25 12:06:03,2025-01-25,Humpback whale,Megaptera novaeangliae,2,0.2984859347343445,0.2933960258960724,0.011666275560855865,0.28628817200660706,0.32368022203445435,0.28945472836494446,0.3040568232536316
112,37.01329,-74.64159,2025/01/25 12:06:45,2025-01-25,Humpback whale,Megaptera novaeangliae,2,0.2984859347343445,0.2933960258960724,0.011666275560855865,0.28628817200660706,0.32368022203445435,0.28945472836494446,0.3040568232536316
113,37.00016,-74.63312,2025/01/25 12:07:47,2025-01-25,Fin whale,Balaenoptera physalus,2,0.2984859347343445,0.2933960258960724,0.011666275560855865,0.28628817200660706,0.32368022203445435,0.28945472836494446,0.3040568232536316
114,37.10707,-74.55015,2025/01/25 12:34:25,2025-01-25,Fin whale,Balaenoptera physalus,1,0.28932106494903564,0.2845805883407593,0.01311506237834692,0.2782074511051178,0.3216855227947235,0.2792303264141083,0.29290926456451416
115,37.12296,-74.53705,2025/01/25 12:35:08,2025-01-25,Humpback whale,Megaptera novaeangliae,2,0.2818946838378906,0.2807421088218689,0.005867427214980125,0.2757595479488373,0.29710182547569275,0.2785317897796631,0.281462162733078
116,37.13241,-74.54776,2025/01/25 12:35:38,2025-01-25,Humpback whale,Megaptera novaeangliae,2,0.29948413372039795,0.2918188273906708,0.018358666449785233,0.2782074511051178,0.33111485838890076,0.2845805883407593,0.319205105304718
53,36.83639,-74.64515,2025/01/25 09:28:37,2025-01-25,Fin whale,Balaenoptera physalus,1,0.35569629073143005,0.3605227470397949,0.01691971719264984,0.3252321779727936,0.37399715185165405,0.3477823734283447,0.36693471670150757
54,36.81318,-74.64325,2025/01/25 09:29:29,2025-01-25,Fin whale,Balaenoptera physalus,1,0.3552809953689575,0.35855212807655334,0.01686164364218712,0.3252321779727936,0.37515977025032043,0.3477823734283447,0.36693471670150757
109,37.00146,-74.65873,2025/01/25 12:06:03,2025-01-25,Humpback whale,Megaptera novaeangliae,2,0.35348647832870483,0.3590596318244934,0.013140086084604263,0.33159157633781433,0.3739011585712433,0.347852885723114,0.3603551387786865
112,37.01329,-74.64159,2025/01/25 12:06:45,2025-01-25,Humpback whale,Megaptera novaeangliae,2,0.35348647832870483,0.3590596318244934,0.013140086084604263,0.33159157633781433,0.3739011585712433,0.347852885723114,0.3603551387786865
113,37.00016,-74.63312,2025/01/25 12:07:47,2025-01-25,Fin whale,Balaenoptera physalus,2,0.35348647832870483,0.3590596318244934,0.013140086084604263,0.33159157633781433,0.3739011585712433,0.347852885723114,0.3603551387786865
114,37.10707,-74.55015,2025/01/25 12:34:25,2025-01-25,Fin whale,Balaenoptera physalus,1,0.37485185265541077,0.36944830417633057,0.03692431002855301,0.3273110091686249,0.4515971541404724,0.35660022497177124,0.38834768533706665
115,37.12296,-74.53705,2025/01/25 12:35:08,2025-01-25,Humpback whale,Megaptera novaeangliae,2,0.41363272070884705,0.41255491971969604,0.04537941515445709,0.35660022497177124,0.49964097142219543,0.37038931250572205,0.4515971541404724
116,37.13241,-74.54776,2025/01/25 12:35:38,2025-01-25,Humpback whale,Megaptera novaeangliae,2,0.3635202646255493,0.36944830417633057,0.027639025822281837,0.3273110091686249,0.41605812311172485,0.3358563780784607,0.37574127316474915
63,38.61398,-73.29725,2025/03/19 11:11:27,2025-03-19,Humpback whale,Megaptera novaeangliae,1,0.9005385637283325,0.8975582718849182,0.04187142476439476,0.8539493083953857,0.9696588516235352,0.863336443901062,0.9321029186248779
101,38.4642,-73.48421,2025/03/19 15:17:28,2025-03-19,Fin whale,Balaenoptera physalus,2,0.8955616354942322,0.8952282071113586,0.010785696096718311,0.8807448744773865,0.915497362613678,0.8857942819595337,0.9022907614707947
102,38.47909,-73.45693,2025/03/19 15:18:35,2025-03-19,Fin whale,Balaenoptera physalus,2,0.8909491300582886,0.8857942819595337,0.011597812175750732,0.8778072595596313,0.915497362613678,0.8812883496284485,0.8974178433418274
63,38.61398,-73.29725,2025/03/19 11:11:27,2025-03-19,Humpback whale,Megaptera novaeangliae,1,0.6410689353942871,0.6237540245056152,0.06947749108076096,0.5550059080123901,0.7440595626831055,0.5880941152572632,0.7016211748123169
101,38.4642,-73.48421,2025/03/19 15:17:28,2025-03-19,Fin whale,Balaenoptera physalus,2,0.6578474044799805,0.6567779779434204,0.018246755003929138,0.6262813806533813,0.6859119534492493,0.6459810733795166,0.673811674118042
102,38.47909,-73.45693,2025/03/19 15:18:35,2025-03-19,Fin whale,Balaenoptera physalus,2,0.6580998301506042,0.6477237343788147,0.025451527908444405,0.6262813806533813,0.7146807312965393,0.6436516642570496,0.673811674118042
63,38.61398,-73.29725,2025/03/19 11:11:27,2025-03-19,Humpback whale,Megaptera novaeangliae,1,0.7225154638290405,0.7191497683525085,0.008741057477891445,0.7126458287239075,0.7430256605148315,0.7185322642326355,0.7268918752670288
101,38.4642,-73.48421,2025/03/19 15:17:28,2025-03-19,Fin whale,Balaenoptera physalus,2,0.7015731930732727,0.7049980163574219,0.011080951429903507,0.6813855767250061,0.7142965793609619,0.6969254612922668,0.7109844088554382
102,38.47909,-73.45693,2025/03/19 15:18:35,2025-03-19,Fin whale,Balaenoptera physalus,2,0.7076566815376282,0.7065898776054382,0.005202219821512699,0.6972612142562866,0.7142965793609619,0.7049980163574219,0.7111148834228516
64,38.24397,-73.67499,2025/03/25 10:32:07,2025-03-25,Fin whale,Balaenoptera physalus,3,0.7024473547935486,0.6987261176109314,0.023044072091579437,0.6665223836898804,0.7319867610931396,0.6912877559661865,0.7279306650161743
65,38.25499,-73.67715,2025/03/25 10:32:38,2025-03-25,Fin whale,Balaenoptera physalus,3,0.6960368156433105,0.6912877559661865,0.021173618733882904,0.6665223836898804,0.7292177081108093,0.6814835667610168,0.7097000479698181
80,38.28309,-74.29529,2025/03/25 11:56:47,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,0.6007881760597229,0.5927720069885254,0.02103096805512905,0.5797526836395264,0.6465346217155457,0.5887013077735901,0.610068142414093
81,38.04273,-73.90911,2025/03/25 12:14:33,2025-03-25,Fin whale,Balaenoptera physalus,1,0.7354928851127625,0.733579158782959,0.01109942514449358,0.7225753664970398,0.7583921551704407,0.7270320057868958,0.7360308766365051
82,38.15058,-74.15977,2025/03/25 12:22:37,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,0.6818111538887024,0.6836697459220886,0.019128035753965378,0.6470208168029785,0.7065146565437317,0.6774151921272278,0.6981014013290405
83,38.18413,-74.23932,2025/03/25 12:25:05,2025-03-25,Humpback whale,Megaptera novaeangliae,1,0.6611302495002747,0.657630205154419,0.02218763343989849,0.6193456649780273,0.6982104778289795,0.6517021059989929,0.6714057922363281
84,38.22727,-74.23258,2025/03/25 12:26:45,2025-03-25,Humpback whale,Megaptera novaeangliae,1,0.6684542894363403,0.6656965613365173,0.023550942540168762,0.6245285868644714,0.700741708278656,0.657630205154419,0.6900985240936279
88,38.44993,-73.6255,2025/03/25 10:17:21,2025-03-25,Fin whale,Balaenoptera physalus,1,0.6866622567176819,0.6779891848564148,0.019731545820832253,0.6619414687156677,0.7139047384262085,0.6674817800521851,0.7076204419136047
89,38.41902,-73.61087,2025/03/25 10:18:32,2025-03-25,Fin whale,Balaenoptera physalus,1,0.6875413060188293,0.6822362542152405,0.014215023256838322,0.6658268570899963,0.7106371521949768,0.6779891848564148,0.6986526846885681
64,38.24397,-73.67499,2025/03/25 10:32:07,2025-03-25,Fin whale,Balaenoptera physalus,3,0.6635381579399109,0.66263747215271,0.006493089720606804,0.6543186902999878,0.6758905649185181,0.6586945652961731,0.6679525375366211
65,38.25499,-73.67715,2025/03/25 10:32:38,2025-03-25,Fin whale,Balaenoptera physalus,3,0.6612903475761414,0.6603057980537415,0.011778351850807667,0.6355706453323364,0.681194007396698,0.6564840078353882,0.6679525375366211
80,38.28309,-74.29529,2025/03/25 11:56:47,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,0.6360401511192322,0.6304149627685547,0.029129164293408394,0.5937376618385315,0.695457935333252,0.6126782894134521,0.653407871723175
81,38.04273,-73.90911,2025/03/25 12:14:33,2025-03-25,Fin whale,Balaenoptera physalus,1,0.6929810047149658,0.6924772262573242,0.007775708567351103,0.6816262602806091,0.7101552486419678,0.6883479356765747,0.6965888738632202
82,38.15058,-74.15977,2025/03/25 12:22:37,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,0.6531808972358704,0.6539512872695923,0.018127920106053352,0.6248049736022949,0.6838417053222656,0.6361706256866455,0.6659711003303528
83,38.18413,-74.23932,2025/03/25 12:25:05,2025-03-25,Humpback whale,Megaptera novaeangliae,1,0.6119078397750854,0.6096073985099792,0.013727131299674511,0.5937376618385315,0.6361706256866455,0.598517656326294,0.6230489611625671
84,38.22727,-74.23258,2025/03/25 12:26:45,2025-03-25,Humpback whale,Megaptera novaeangliae,1,0.6096975207328796,0.6086623072624207,0.011329391971230507,0.5937376618385315,0.6248049736022949,0.598517656326294,0.6230489611625671
88,38.44993,-73.6255,2025/03/25 10:17:21,2025-03-25,Fin whale,Balaenoptera physalus,1,0.6483089923858643,0.6484314203262329,0.013114379718899727,0.6278605461120605,0.6712833046913147,0.6375871300697327,0.6533007025718689
89,38.41902,-73.61087,2025/03/25 10:18:32,2025-03-25,Fin whale,Balaenoptera physalus,1,0.6627203822135925,0.6658238172531128,0.016416391357779503,0.636201024055481,0.6831607222557068,0.6484314203262329,0.6794503331184387
64,38.24397,-73.67499,2025/03/25 10:32:07,2025-03-25,Fin whale,Balaenoptera physalus,3,0.4769631028175354,0.4789651036262512,0.010555798187851906,0.4531655013561249,0.48846060037612915,0.4735816717147827,0.48565712571144104
65,38.25499,-73.67715,2025/03/25 10:32:38,2025-03-25,Fin whale,Balaenoptera physalus,3,0.4706346094608307,0.4735816717147827,0.010950054042041302,0.45049038529396057,0.48355114459991455,0.46818822622299194,0.4789651036262512
80,38.28309,-74.29529,2025/03/25 11:56:47,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,0.7727572917938232,0.7799386382102966,0.08303903043270111,0.6488400101661682,0.9174200296401978,0.712917149066925,0.8263933062553406
81,38.04273,-73.90911,2025/03/25 12:14:33,2025-03-25,Fin whale,Balaenoptera physalus,1,0.4501981735229492,0.44751209020614624,0.006362164858728647,0.4424349367618561,0.4599614143371582,0.44543710350990295,0.4581238329410553
82,38.15058,-74.15977,2025/03/25 12:22:37,2025-03-25,Common minke whale,Balaenoptera acutorostrata,1,0.5159801244735718,0.5201852321624756,0.013219925574958324,0.4937397539615631,0.5392274856567383,0.5073608756065369,0.5222059488296509
83,38.18413,-74.23932,2025/03/25 12:25:05,2025-03-25,Humpback whale,Megaptera novaeangliae,1,0.5978651642799377,0.5408490896224976,0.11410605907440186,0.5073608756065369,0.8263933062553406,0.5169507414102554,0.6322778463363647
84,38.22727,-74.23258,2025/03/25 12:26:45,2025-03-25,Humpback whale,Megaptera novaeangliae,1,0.5912423729896545,0.5259484052658081,0.11571550369262695,0.5073608756065369,0.8263933062553406,0.5151389092206955,0.6191876828670502
88,38.44993,-73.6255,2025/03/25 10:17:21,2025-03-25,Fin whale,Balaenoptera physalus,1,0.4731787443161011,0.4780235290527344,0.014341247268021107,0.44915175437927246,0.49074888229370117,0.4624578654766083,0.4849010705947876
89,38.41902,-73.61087,2025/03/25 10:18:32,2025-03-25,Fin whale,Balaenoptera physalus,1,0.48327815532684326,0.4891345202922821,0.01690991409122944,0.44915175437927246,0.5049705505371094,0.4780235290527344,0.49352583289146423
66,39.01514,-72.87994,2025/03/28 13:44:35,2025-03-28,Humpback whale,Megaptera novaeangliae,1,0.7017654776573181,0.6993870139122009,0.00516102509573102,0.6949711441993713,0.7112149596214294,0.6982346773147583,0.7053635716438293
67,39.02059,-72.87224,2025/03/28 13:47:26,2025-03-28,Humpback whale,Megaptera novaeangliae,3,0.702440083026886,0.7047419548034668,0.005750723648816347,0.6943349242210388,0.7121779918670654,0.6982346773147583,0.7065178155899048
68,38.95213,-72.8262,2025/03/28 13:50:51,2025-03-28,Humpback whale,Megaptera novaeangliae,2,0.7009581923484802,0.7034175992012024,0.0070783537812530994,0.6894528269767761,0.7086100578308105,0.697260320186615,0.7068655490875244
85,38.90541,-72.92221,2025/03/28 15:27:11,2025-03-28,Fin whale,Balaenoptera physalus,1,0.7143550515174866,0.7125493288040161,0.007282192353159189,0.7071467041969299,0.7292879223823547,0.7092283964157104,0.718850314617157
86,38.9159,-72.89889,2025/03/28 15:27:55,2025-03-28,Fin whale,Balaenoptera physalus,1,0.710189700126648,0.7092283964157104,0.008052365854382515,0.697260320186615,0.7229432463645935,0.7071467041969299,0.7167571783065796
90,38.85645,-72.93567,2025/03/28 15:40:01,2025-03-28,Fin whale,Balaenoptera physalus,1,0.7153866291046143,0.7125493288040161,0.008093265816569328,0.7071467041969299,0.7314396500587463,0.7093271613121033,0.7229432463645935
66,39.01514,-72.87994,2025/03/28 13:44:35,2025-03-28,Humpback whale,Megaptera novaeangliae,1,0.8218943476676941,0.8248569369316101,0.016695916652679443,0.800994873046875,0.8532721996307373,0.8072697520256042,0.8344586491584778
67,39.02059,-72.87224,2025/03/28 13:47:26,2025-03-28,Humpback whale,Megaptera novaeangliae,3,0.8302323818206787,0.8271977305412292,0.027397150173783302,0.7932010293006897,0.8899629712104797,0.8072697520256042,0.8372066617012024
68,38.95213,-72.8262,2025/03/28 13:50:51,2025-03-28,Humpback whale,Megaptera novaeangliae,2,0.7712364196777344,0.7694199085235596,0.01854209043085575,0.7401041984558105,0.8046658635139465,0.7656391263008118,0.7769641280174255
85,38.90541,-72.92221,2025/03/28 15:27:11,2025-03-28,Fin whale,Balaenoptera physalus,1,0.7805590629577637,0.7883347272872925,0.014748821035027504,0.7499058246612549,0.7976481914520264,0.7704923152923584,0.7921271324157715
86,38.9159,-72.89889,2025/03/28 15:27:55,2025-03-28,Fin whale,Balaenoptera physalus,1,0.7834458947181702,0.7883347272872925,0.01030933391302824,0.7694199085235596,0.7976481914520264,0.7730310559272766,0.7921271324157715
90,38.85645,-72.93567,2025/03/28 15:40:01,2025-03-28,Fin whale,Balaenoptera physalus,1,0.7746501564979553,0.7725319862365723,0.015185622498393059,0.7499058246612549,0.7976481914520264,0.7701033353805542,0.7900102138519287
66,39.01514,-72.87994,2025/03/28 13:44:35,2025-03-28,Humpback whale,Megaptera novaeangliae,1,0.6719818711280823,0.6806797385215759,0.0467953160405159,0.6080443859100342,0.7362299561500549,0.6198886632919312,0.7151719331741333
67,39.02059,-72.87224,2025/03/28 13:47:26,2025-03-28,Humpback whale,Megaptera novaeangliae,3,0.701137900352478,0.7012249827384949,0.030382243916392326,0.6498721241950989,0.7477348446846008,0.6806797385215759,0.722019374370575
68,38.95213,-72.8262,2025/03/28 13:50:51,2025-03-28,Humpback whale,Megaptera novaeangliae,2,0.6366514563560486,0.6312931776046753,0.022335777059197426,0.60515296459198,0.6806797385215759,0.6199766397476196,0.6498721241950989
85,38.90541,-72.92221,2025/03/28 15:27:11,2025-03-28,Fin whale,Balaenoptera physalus,1,0.6125205159187317,0.6034860014915466,0.030582576990127563,0.5751175284385681,0.6689332723617554,0.587755024433136,0.6336308717727661
